"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-15,"-1 wk ahead inc death",2021-03-06,"PL","observed",NA,1518,"Poland"
2021-03-15,"0 wk ahead inc death",2021-03-13,"PL","observed",NA,1809,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","point",NA,1797,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","point",NA,1797,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","point",NA,1797,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","point",NA,1797,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.01,1268,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.025,1344,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.05,1411,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.1,1491,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.15,1547,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.2,1592,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.25,1631,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.3,1667,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.35,1701,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.4,1734,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.45,1765,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.5,1797,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.55,1829,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.6,1862,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.65,1897,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.7,1934,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.75,1974,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.8,2019,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.85,2073,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.9,2142,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.95,2247,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.975,2341,"Poland"
2021-03-15,"1 wk ahead inc death",2021-03-20,"PL","quantile",0.99,2454,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.01,1268,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.025,1344,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.05,1411,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.1,1491,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.15,1547,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.2,1592,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.25,1631,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.3,1667,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.35,1701,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.4,1734,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.45,1765,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.5,1797,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.55,1829,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.6,1862,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.65,1897,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.7,1934,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.75,1974,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.8,2019,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.85,2073,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.9,2142,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.95,2247,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.975,2341,"Poland"
2021-03-15,"2 wk ahead inc death",2021-03-27,"PL","quantile",0.99,2454,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.01,1268,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.025,1344,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.05,1411,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.1,1491,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.15,1547,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.2,1592,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.25,1631,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.3,1667,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.35,1701,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.4,1734,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.45,1765,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.5,1797,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.55,1829,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.6,1862,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.65,1897,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.7,1934,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.75,1974,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.8,2019,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.85,2073,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.9,2142,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.95,2247,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.975,2341,"Poland"
2021-03-15,"3 wk ahead inc death",2021-04-03,"PL","quantile",0.99,2454,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.01,1268,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.025,1344,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.05,1411,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.1,1491,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.15,1547,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.2,1592,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.25,1631,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.3,1667,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.35,1701,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.4,1734,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.45,1765,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.5,1797,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.55,1829,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.6,1862,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.65,1897,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.7,1934,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.75,1974,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.8,2019,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.85,2073,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.9,2142,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.95,2247,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.975,2341,"Poland"
2021-03-15,"4 wk ahead inc death",2021-04-10,"PL","quantile",0.99,2454,"Poland"
2021-03-15,"-1 wk ahead cum death",2021-03-06,"PL","observed",NA,44849,"Poland"
2021-03-15,"0 wk ahead cum death",2021-03-13,"PL","observed",NA,46658,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","point",NA,48455,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","point",NA,50264,"Poland"
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","point",NA,52073,"Poland"
2021-03-15,"4 wk ahead cum death",2021-04-10,"PL","point",NA,53882,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.01,47926,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.025,48002,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.05,48069,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.1,48149,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.15,48205,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.2,48250,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.25,48289,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.3,48325,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.35,48359,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.4,48392,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.45,48423,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.5,48455,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.55,48487,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.6,48520,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.65,48555,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.7,48592,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.75,48632,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.8,48677,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.85,48731,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.9,48800,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.95,48905,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.975,48999,"Poland"
2021-03-15,"1 wk ahead cum death",2021-03-20,"PL","quantile",0.99,49112,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.01,49490,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.025,49604,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.05,49704,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.1,49822,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.15,49904,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.2,49970,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.25,50027,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.3,50079,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.35,50127,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.4,50174,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.45,50219,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.5,50264,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.55,50310,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.6,50356,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.65,50405,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.7,50456,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.75,50512,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.8,50575,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.85,50650,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.9,50745,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.95,50888,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.975,51015,"Poland"
2021-03-15,"2 wk ahead cum death",2021-03-27,"PL","quantile",0.99,51166,"Poland"
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.01,51110,"Poland"
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.025,51254,"Poland"
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.05,51379,"Poland"
2021-03-15,"3 wk ahead cum death",2021-04-03,"PL","quantile",0.1,51527,"Poland"
