"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-22,"-1 wk ahead inc death",2021-03-13,"GM","observed",NA,1497,"Germany"
2021-03-22,"0 wk ahead inc death",2021-03-20,"GM","observed",NA,1264,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","point",NA,1245,"Germany"
2021-03-22,"2 wk ahead inc death",2021-04-03,"GM","point",NA,1245,"Germany"
2021-03-22,"3 wk ahead inc death",2021-04-10,"GM","point",NA,1245,"Germany"
2021-03-22,"4 wk ahead inc death",2021-04-17,"GM","point",NA,1245,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.01,722,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.025,792,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.05,856,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.1,933,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.15,988,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.2,1034,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.25,1073,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.3,1110,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.35,1145,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.4,1179,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.45,1212,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.5,1245,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.55,1279,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.6,1314,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.65,1351,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.7,1390,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.75,1434,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.8,1483,"Germany"
2021-03-22,"1 wk ahead inc death",2021-03-27,"GM","quantile",0.85,1543,"Germany"
