"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","point",NA,141,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","point",NA,158,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","point",NA,161,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","point",NA,202,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.01,78,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.01,85,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.01,64,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.01,44,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.025,95,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.025,94,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.025,72,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.025,63,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.05,106,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.05,98,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.05,107,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.05,117,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.1,111,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.1,104,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.1,117,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.1,134,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.15,116,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.15,108,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.15,126,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.15,147,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.2,120,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.2,114,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.2,131,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.2,158,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.25,123,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.25,122,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.25,137,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.25,168,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.3,128,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.3,129,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.3,141,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.3,175,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.35,132,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.35,137,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.35,146,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.35,182.65,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.4,135,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.4,146,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.4,151,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.4,189,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.45,138,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.45,154,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.45,156,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.45,196,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.5,141,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.5,158,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.5,161,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.5,202,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.55,144,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.55,162,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.55,177,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.55,208,"GM01"
2021-03-15,"1 wk ahead inc death",2021-03-20,"GM01","quantile",0.6,149,"GM01"
2021-03-15,"2 wk ahead inc death",2021-03-27,"GM01","quantile",0.6,165,"GM01"
2021-03-15,"3 wk ahead inc death",2021-04-03,"GM01","quantile",0.6,194,"GM01"
2021-03-15,"4 wk ahead inc death",2021-04-10,"GM01","quantile",0.6,216,"GM01"
