forecast_date,target,target_end_date,location,location_name,type,quantile,value
2021-03-21,-1 day ahead cum death,2021-03-20,GM,Germany,observed,NA,74565
2021-03-21,-1 day ahead inc death,2021-03-20,GM,Germany,observed,NA,207
2021-03-21,-1 wk ahead cum death,2021-03-13,GM,Germany,observed,NA,73301
2021-03-21,-1 wk ahead inc death,2021-03-13,GM,Germany,observed,NA,1497
2021-03-21,0 day ahead cum death,2021-03-21,GM,Germany,observed,NA,74664
2021-03-21,0 day ahead inc death,2021-03-21,GM,Germany,observed,NA,99
2021-03-21,0 wk ahead cum death,2021-03-20,GM,Germany,observed,NA,74565
2021-03-21,0 wk ahead inc death,2021-03-20,GM,Germany,observed,NA,1264
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,point,NA,74851
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,point,NA,187
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,point,NA,75755
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,point,NA,1190
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,point,NA,75035
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,point,NA,186
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,point,NA,75216
2021-03-21,3 day ahead inc death,2021-03-24,GM,Germany,point,NA,181
2021-03-21,4 day ahead cum death,2021-03-25,GM,Germany,point,NA,75396
2021-03-21,4 day ahead inc death,2021-03-25,GM,Germany,point,NA,180
2021-03-21,5 day ahead cum death,2021-03-26,GM,Germany,point,NA,75575
2021-03-21,5 day ahead inc death,2021-03-26,GM,Germany,point,NA,182
2021-03-21,6 day ahead cum death,2021-03-27,GM,Germany,point,NA,75755
2021-03-21,6 day ahead inc death,2021-03-27,GM,Germany,point,NA,181
2021-03-21,7 day ahead cum death,2021-03-28,GM,Germany,point,NA,75934
2021-03-21,7 day ahead inc death,2021-03-28,GM,Germany,point,NA,180
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.01,74810
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.025,74815
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.05,74820
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.1,74826
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.15,74831
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.2,74834
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.25,74837
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.3,74840
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.35,74843
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.4,74846
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.45,74848
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.5,74851
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.55,74854
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.6,74858
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.65,74861
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.7,74865
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.75,74869
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.8,74873
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.85,74877
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.9,74883
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.95,74890
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.975,74896
2021-03-21,1 day ahead cum death,2021-03-22,GM,Germany,quantile,0.99,74903
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.01,146
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.025,151
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.05,156
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.1,162
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.15,167
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.2,170
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.25,173
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.3,176
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.35,179
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.4,182
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.45,184
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.5,187
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.55,190
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.6,194
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.65,197
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.7,201
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.75,205
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.8,209
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.85,213
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.9,219
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.95,226
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.975,232
2021-03-21,1 day ahead inc death,2021-03-22,GM,Germany,quantile,0.99,239
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.01,75591
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.025,75605
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.05,75618
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.1,75635
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.15,75648
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.2,75660
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.25,75673
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.3,75685
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.35,75702
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.4,75721
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.45,75739
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.5,75755
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.55,75772
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.6,75791
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.65,75831
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.7,75891
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.75,75910
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.8,75926
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.85,75939
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.9,75955
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.95,75974
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.975,75990
2021-03-21,1 wk ahead cum death,2021-03-27,GM,Germany,quantile,0.99,76009
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.01,1026
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.025,1040
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.05,1053
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.1,1070
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.15,1083
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.2,1095
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.25,1108
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.3,1120
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.35,1137
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.4,1156
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.45,1174
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.5,1190
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.55,1207
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.6,1226
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.65,1266
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.7,1326
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.75,1345
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.8,1361
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.85,1374
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.9,1390
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.95,1409
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.975,1425
2021-03-21,1 wk ahead inc death,2021-03-27,GM,Germany,quantile,0.99,1444
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.01,74973
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.025,74981
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.05,74988
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.1,74996
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.15,75002
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.2,75008
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.25,75012
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.3,75016
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.35,75021
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.4,75026
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.45,75030
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.5,75035
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.55,75041
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.6,75048
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.65,75054
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.7,75061
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.75,75067
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.8,75074
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.85,75081
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.9,75089
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.95,75100
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.975,75108
2021-03-21,2 day ahead cum death,2021-03-23,GM,Germany,quantile,0.99,75118
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.01,145
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.025,151
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.05,156
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.1,162
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.15,166
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.2,169
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.25,172
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.3,175
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.35,178
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.4,180
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.45,183
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.5,186
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.55,188
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.6,191
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.65,194
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.7,197
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.75,201
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.8,204
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.85,209
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.9,214
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.95,221
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.975,226
2021-03-21,2 day ahead inc death,2021-03-23,GM,Germany,quantile,0.99,233
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,quantile,0.01,75134
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,quantile,0.025,75144
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,quantile,0.05,75152
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,quantile,0.1,75163
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,quantile,0.15,75171
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,quantile,0.2,75178
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,quantile,0.25,75183
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,quantile,0.3,75189
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,quantile,0.35,75195
2021-03-21,3 day ahead cum death,2021-03-24,GM,Germany,quantile,0.4,75201
