forecast_date,target,target_end_date,location,type,quantile,value,location_name
2021-03-10,1 day ahead cum death,2021-03-11,GM,quantile,0.01,72888,Germany
2021-03-10,2 day ahead cum death,2021-03-12,GM,quantile,0.01,72918,Germany
2021-03-10,3 day ahead cum death,2021-03-13,GM,quantile,0.01,72947,Germany
2021-03-10,4 day ahead cum death,2021-03-14,GM,quantile,0.01,72976,Germany
2021-03-10,5 day ahead cum death,2021-03-15,GM,quantile,0.01,73005,Germany
2021-03-10,6 day ahead cum death,2021-03-16,GM,quantile,0.01,73034,Germany
2021-03-10,7 day ahead cum death,2021-03-17,GM,quantile,0.01,73064.99,Germany
2021-03-10,8 day ahead cum death,2021-03-18,GM,quantile,0.01,73096.97,Germany
2021-03-10,9 day ahead cum death,2021-03-19,GM,quantile,0.01,73128.95,Germany
2021-03-10,10 day ahead cum death,2021-03-20,GM,quantile,0.01,73160.93,Germany
2021-03-10,11 day ahead cum death,2021-03-21,GM,quantile,0.01,73192.9,Germany
2021-03-10,12 day ahead cum death,2021-03-22,GM,quantile,0.01,73224.87,Germany
2021-03-10,13 day ahead cum death,2021-03-23,GM,quantile,0.01,73256.85,Germany
2021-03-10,14 day ahead cum death,2021-03-24,GM,quantile,0.01,73288.87,Germany
2021-03-10,15 day ahead cum death,2021-03-25,GM,quantile,0.01,73320.89,Germany
2021-03-10,16 day ahead cum death,2021-03-26,GM,quantile,0.01,73352.92,Germany
2021-03-10,17 day ahead cum death,2021-03-27,GM,quantile,0.01,73384.95,Germany
2021-03-10,18 day ahead cum death,2021-03-28,GM,quantile,0.01,73412.96,Germany
2021-03-10,19 day ahead cum death,2021-03-29,GM,quantile,0.01,73447.93,Germany
2021-03-10,20 day ahead cum death,2021-03-30,GM,quantile,0.01,73483.89,Germany
2021-03-10,21 day ahead cum death,2021-03-31,GM,quantile,0.01,73521.84,Germany
2021-03-10,22 day ahead cum death,2021-04-01,GM,quantile,0.01,73559.79,Germany
2021-03-10,23 day ahead cum death,2021-04-02,GM,quantile,0.01,73592.79,Germany
2021-03-10,24 day ahead cum death,2021-04-03,GM,quantile,0.01,73621.83,Germany
2021-03-10,25 day ahead cum death,2021-04-04,GM,quantile,0.01,73642.83,Germany
2021-03-10,26 day ahead cum death,2021-04-05,GM,quantile,0.01,73670.88,Germany
2021-03-10,27 day ahead cum death,2021-04-06,GM,quantile,0.01,73698.93,Germany
2021-03-10,28 day ahead cum death,2021-04-07,GM,quantile,0.01,73728.97,Germany
2021-03-10,29 day ahead cum death,2021-04-08,GM,quantile,0.01,73759.98,Germany
2021-03-10,30 day ahead cum death,2021-04-09,GM,quantile,0.01,73793.92,Germany
2021-03-10,31 day ahead cum death,2021-04-10,GM,quantile,0.01,73827.85,Germany
2021-03-10,32 day ahead cum death,2021-04-11,GM,quantile,0.01,73845.87,Germany
2021-03-10,33 day ahead cum death,2021-04-12,GM,quantile,0.01,73879.95,Germany
2021-03-10,34 day ahead cum death,2021-04-13,GM,quantile,0.01,73917.96,Germany
2021-03-10,35 day ahead cum death,2021-04-14,GM,quantile,0.01,73963.85,Germany
2021-03-10,36 day ahead cum death,2021-04-15,GM,quantile,0.01,74010.72,Germany
2021-03-10,37 day ahead cum death,2021-04-16,GM,quantile,0.01,74058.58,Germany
2021-03-10,38 day ahead cum death,2021-04-17,GM,quantile,0.01,74107.42,Germany
2021-03-10,39 day ahead cum death,2021-04-18,GM,quantile,0.01,74136.31,Germany
2021-03-10,40 day ahead cum death,2021-04-19,GM,quantile,0.01,74172.34,Germany
2021-03-10,41 day ahead cum death,2021-04-20,GM,quantile,0.01,74208.37,Germany
2021-03-10,42 day ahead cum death,2021-04-21,GM,quantile,0.01,74245.41,Germany
2021-03-10,43 day ahead cum death,2021-04-22,GM,quantile,0.01,74276.51,Germany
2021-03-10,44 day ahead cum death,2021-04-23,GM,quantile,0.01,74302.66,Germany
2021-03-10,45 day ahead cum death,2021-04-24,GM,quantile,0.01,74327.83,Germany
2021-03-10,46 day ahead cum death,2021-04-25,GM,quantile,0.01,74343.93,Germany
2021-03-10,47 day ahead cum death,2021-04-26,GM,quantile,0.01,74378.94,Germany
2021-03-10,48 day ahead cum death,2021-04-27,GM,quantile,0.01,74413.83,Germany
2021-03-10,1 day ahead cum death,2021-03-11,GM,quantile,0.025,72943,Germany
2021-03-10,2 day ahead cum death,2021-03-12,GM,quantile,0.025,73028,Germany
2021-03-10,3 day ahead cum death,2021-03-13,GM,quantile,0.025,73110.975,Germany
2021-03-10,4 day ahead cum death,2021-03-14,GM,quantile,0.025,73154,Germany
